folio,tot_hog,tam_loc,est_socio,est_dis,upm,factor_sem,region,entidad
20423,1,2,2,223,02951,478,3,23
20424,1,2,2,223,02951,478,3,23
20425,1,2,2,223,02951,478,3,23
20426,1,2,2,223,02951,478,3,23
20427,1,2,2,223,02951,478,3,23
20428,1,2,2,223,02951,478,3,23
20429,1,2,2,223,02951,478,3,23
20430,1,2,2,223,02951,478,3,23
20431,1,2,2,223,02951,478,3,23
20432,1,2,2,223,02951,478,3,23
20433,1,2,2,223,02951,478,3,23
20434,1,2,2,223,02951,478,3,23
20435,1,2,2,223,02951,478,3,23
20436,1,2,2,223,02951,478,3,23
20437,1,2,2,223,02951,478,3,23
20438,1,2,2,223,02951,478,3,23
20439,1,2,2,223,02951,478,3,23
20440,1,2,2,223,02952,724,3,23
20441,1,2,2,223,02952,724,3,23
20442,1,2,2,223,02952,724,3,23
20443,1,2,2,223,02952,724,3,23
20444,1,2,2,223,02952,724,3,23
20445,1,2,2,223,02952,724,3,23
20446,1,2,2,223,02952,724,3,23
20447,1,2,2,223,02952,724,3,23
20448,1,2,2,223,02952,724,3,23
20449,1,2,2,223,02952,724,3,23
20450,1,2,2,223,02952,724,3,23
20451,1,2,2,223,02952,724,3,23
20452,1,2,2,223,02952,724,3,23
20453,1,2,2,223,02952,724,3,23
20454,1,2,2,223,02952,724,3,23
20455,1,2,2,223,02952,724,3,23
20456,1,2,2,223,02952,724,3,23
20457,1,2,2,223,02953,859,3,23
20458,1,2,2,223,02953,859,3,23
20459,1,2,2,223,02953,859,3,23
20460,1,2,2,223,02953,859,3,23
20461,1,2,2,223,02953,859,3,23
20462,1,2,2,223,02953,859,3,23
20463,1,2,2,223,02953,859,3,23
20464,1,2,2,223,02953,859,3,23
20465,1,2,2,223,02953,859,3,23
20466,1,2,2,223,02953,859,3,23
20467,1,2,2,223,02953,859,3,23
20468,1,2,2,223,02953,859,3,23
20469,1,2,2,223,02953,859,3,23
20470,1,2,2,223,02953,859,3,23
20471,1,2,2,223,02953,859,3,23
20472,1,2,2,223,02953,859,3,23
20473,1,2,2,223,02953,859,3,23
20474,1,2,2,223,02953,859,3,23
20475,1,2,2,223,02953,859,3,23
20476,1,3,2,224,02954,570,3,23
20477,1,3,2,224,02954,570,3,23
20478,1,3,2,224,02954,570,3,23
20479,1,3,2,224,02954,570,3,23
20480,1,3,2,224,02954,570,3,23
20481,1,3,2,224,02954,570,3,23
20482,1,3,2,224,02954,570,3,23
20483,1,3,2,224,02954,570,3,23
20484,1,3,2,224,02954,570,3,23
20485,1,3,2,224,02954,570,3,23
20486,1,3,2,224,02954,570,3,23
20487,1,3,2,224,02954,570,3,23
20488,1,3,2,224,02954,570,3,23
20489,1,3,2,224,02954,570,3,23
20490,1,3,2,224,02954,570,3,23
20491,1,3,2,224,02954,570,3,23
20492,1,3,2,224,02954,570,3,23
20493,1,3,2,224,02954,570,3,23
20494,1,3,2,224,02954,570,3,23
20495,1,3,2,224,02954,570,3,23
20496,1,3,2,224,02955,423,3,23
20497,1,3,2,224,02955,423,3,23
20498,1,3,2,224,02955,423,3,23
20499,1,3,2,224,02955,423,3,23
20500,1,3,2,224,02955,423,3,23
20501,1,3,2,224,02955,423,3,23
20502,1,3,2,224,02955,423,3,23
20503,1,3,2,224,02955,423,3,23
20504,1,3,2,224,02955,423,3,23
20505,1,3,2,224,02955,423,3,23
20506,1,3,2,224,02955,423,3,23
20507,1,3,2,224,02955,423,3,23
20508,1,3,2,224,02955,423,3,23
20509,1,3,2,224,02955,423,3,23
20510,1,3,2,224,02955,423,3,23
20511,1,3,2,224,02955,423,3,23
20512,1,3,2,224,02955,423,3,23
20513,1,3,2,224,02955,423,3,23
20514,1,3,2,224,02955,423,3,23
20515,1,3,2,224,02955,423,3,23
20516,1,3,2,224,02956,501,3,23
20517,1,3,2,224,02956,501,3,23
20518,1,3,2,224,02956,501,3,23
20519,1,3,2,224,02956,501,3,23
20520,1,3,2,224,02956,501,3,23
20521,1,3,2,224,02956,501,3,23
20522,1,3,2,224,02956,501,3,23
20523,1,3,2,224,02956,501,3,23
20524,1,3,2,224,02956,501,3,23
20525,1,3,2,224,02956,501,3,23
20526,1,3,2,224,02956,501,3,23
20527,1,3,2,224,02956,501,3,23
20528,1,3,2,224,02956,501,3,23
20529,1,3,2,224,02956,501,3,23
20530,1,3,2,224,02956,501,3,23
20531,1,3,2,224,02957,657,3,23
20532,1,3,2,224,02957,657,3,23
20533,1,3,2,224,02957,657,3,23
20534,1,3,2,224,02957,657,3,23
20535,1,3,2,224,02957,657,3,23
20536,1,3,2,224,02957,657,3,23
20537,1,3,2,224,02957,657,3,23
20538,1,3,2,224,02957,657,3,23
20539,1,3,2,224,02957,657,3,23
20540,1,3,2,224,02957,657,3,23
20541,1,3,2,224,02957,657,3,23
20542,1,3,2,224,02957,657,3,23
20543,1,3,2,224,02957,657,3,23
20544,1,3,2,224,02957,657,3,23
20545,1,3,2,224,02957,657,3,23
20546,1,3,2,224,02957,657,3,23
20547,1,3,2,224,02957,657,3,23
20548,1,3,2,224,02957,657,3,23
20549,1,1,4,230,02958,589,3,23
20550,1,1,4,230,02958,589,3,23
20551,1,1,4,230,02958,589,3,23
20552,1,1,4,230,02958,589,3,23
20553,1,4,2,226,02959,411,3,23
20554,1,4,2,226,02959,411,3,23
20555,1,4,2,226,02959,411,3,23
20556,1,4,2,226,02959,411,3,23
20557,1,4,2,226,02959,411,3,23
20558,1,4,2,226,02959,411,3,23
20559,1,4,2,226,02959,411,3,23
20560,1,4,2,226,02959,411,3,23
20561,1,4,2,226,02959,411,3,23
20562,1,4,2,226,02959,411,3,23
20563,1,4,2,226,02959,411,3,23
20564,1,4,2,226,02959,411,3,23
20565,1,4,2,226,02959,411,3,23
20566,1,4,2,226,02959,411,3,23
20567,1,4,2,226,02959,411,3,23
20568,1,4,2,226,02959,411,3,23
20569,1,4,2,226,02959,411,3,23
20570,1,4,1,225,02960,480,3,23
20571,1,4,1,225,02960,480,3,23
20572,1,4,1,225,02960,480,3,23
20573,1,4,1,225,02960,480,3,23
20574,1,4,1,225,02960,480,3,23
20575,1,4,1,225,02960,480,3,23
20576,1,4,1,225,02960,480,3,23
20577,1,4,1,225,02960,480,3,23
20578,1,4,1,225,02960,480,3,23
20579,1,4,1,225,02960,480,3,23
20580,1,4,1,225,02960,480,3,23
20581,1,4,1,225,02960,480,3,23
20582,1,4,1,225,02960,480,3,23
20583,1,4,1,225,02960,480,3,23
20584,1,4,1,225,02960,480,3,23
20585,1,4,1,225,02960,480,3,23
20586,1,4,1,225,02960,480,3,23
20587,1,4,1,225,02960,480,3,23
20588,1,4,1,225,02960,480,3,23
20589,1,4,1,225,02961,508,3,23
20590,1,4,1,225,02961,508,3,23
20591,1,4,1,225,02961,508,3,23
20592,1,4,1,225,02961,508,3,23
20593,1,4,1,225,02961,508,3,23
20594,1,4,1,225,02961,508,3,23
20595,1,4,1,225,02961,508,3,23
20596,1,4,1,225,02961,508,3,23
20597,1,4,1,225,02961,508,3,23
20598,1,4,1,225,02961,508,3,23
20599,1,4,1,225,02961,508,3,23
20600,1,4,1,225,02961,508,3,23
20601,1,4,1,225,02961,508,3,23
20602,1,4,1,225,02961,508,3,23
20603,1,4,1,225,02961,508,3,23
20604,1,4,1,225,02961,508,3,23
20605,1,4,1,225,02961,508,3,23
20606,1,4,1,225,02961,508,3,23
20607,1,4,1,225,02961,508,3,23
20608,1,4,1,225,02961,508,3,23
20609,1,4,1,225,02962,487,3,23
20610,1,4,1,225,02962,487,3,23
20611,1,4,1,225,02962,487,3,23
20612,1,4,1,225,02962,487,3,23
20613,1,4,1,225,02962,487,3,23
20614,1,4,1,225,02962,487,3,23
20615,1,4,1,225,02962,487,3,23
20616,1,4,1,225,02962,487,3,23
20617,1,4,1,225,02962,487,3,23
20618,1,4,1,225,02962,487,3,23
20619,1,4,1,225,02962,487,3,23
20620,1,4,1,225,02962,487,3,23
20621,1,4,1,225,02962,487,3,23
20622,1,4,1,225,02962,487,3,23
20623,1,4,1,225,02962,487,3,23
20624,1,4,1,225,02962,487,3,23
20625,1,4,1,225,02962,487,3,23
20626,1,4,1,225,02962,487,3,23
20627,1,4,1,225,02962,487,3,23
20628,1,4,1,225,02962,487,3,23
20629,1,4,1,225,02963,497,3,23
20630,1,4,1,225,02963,497,3,23
20631,1,4,1,225,02963,497,3,23
20632,1,4,1,225,02963,497,3,23
20633,1,4,1,225,02963,497,3,23
20634,1,4,1,225,02963,497,3,23
20635,1,4,1,225,02963,497,3,23
20636,1,4,1,225,02963,497,3,23
20637,1,4,1,225,02963,497,3,23
20638,1,4,1,225,02963,497,3,23
20639,1,4,1,225,02963,497,3,23
20640,1,4,1,225,02963,497,3,23
20641,1,4,1,225,02963,497,3,23
20642,1,4,1,225,02963,497,3,23
20643,1,4,1,225,02963,497,3,23
20644,1,4,1,225,02963,497,3,23
20645,1,4,1,225,02963,497,3,23
20646,1,4,1,225,02963,497,3,23
20647,1,4,1,225,02963,497,3,23
20648,1,4,1,225,02963,497,3,23
20649,1,4,1,225,02963,497,3,23
20650,1,4,1,225,02963,497,3,23
20651,1,4,2,226,02964,287,3,23
20652,1,4,2,226,02964,287,3,23
20653,1,4,2,226,02964,287,3,23
20654,1,4,2,226,02964,287,3,23
20655,1,4,2,226,02964,287,3,23
20656,1,4,2,226,02964,287,3,23
20657,1,4,2,226,02964,287,3,23
20658,1,4,2,226,02964,287,3,23
20659,1,4,2,226,02964,287,3,23
20660,1,4,2,226,02964,287,3,23
20661,1,4,2,226,02964,287,3,23
20662,1,4,2,226,02964,287,3,23
20663,1,4,2,226,02964,287,3,23
20664,1,4,2,226,02964,287,3,23
20665,1,4,2,226,02964,287,3,23
20666,1,4,2,226,02964,287,3,23
20667,1,4,2,226,02964,287,3,23
20668,1,4,2,226,02964,287,3,23
20669,1,4,2,226,02964,287,3,23
20670,1,1,2,236,02965,1168,2,24
20671,1,1,2,236,02965,1168,2,24
20672,1,1,2,236,02965,1168,2,24
20673,1,1,2,236,02965,1168,2,24
20674,1,1,2,236,02966,864,2,24
20675,1,1,2,236,02966,864,2,24
20676,1,1,2,236,02966,864,2,24
20677,2,1,2,236,02966,864,2,24
20678,1,1,2,236,02966,864,2,24
20679,1,1,2,236,02967,1007,2,24
20680,2,1,2,236,02967,1007,2,24
20681,1,1,2,236,02967,1007,2,24
20682,1,1,2,236,02967,1007,2,24
20683,1,1,3,237,02968,709,2,24
20684,1,1,3,237,02968,709,2,24
20685,1,1,2,236,02969,979,2,24
20686,1,1,2,236,02969,979,2,24
20687,1,1,2,236,02969,979,2,24
20688,1,1,2,236,02969,979,2,24
20689,1,1,2,236,02970,873,2,24
20690,1,1,2,236,02970,873,2,24
20691,1,1,2,236,02970,873,2,24
20692,1,1,2,236,02970,873,2,24
20693,1,1,3,237,02971,822,2,24
20694,1,1,3,237,02971,822,2,24
20695,1,1,3,237,02971,822,2,24
20696,1,1,3,237,02971,822,2,24
20697,1,1,2,236,02972,1353,2,24
20698,1,1,2,236,02972,1353,2,24
20699,1,1,2,236,02972,1353,2,24
20700,1,1,2,236,02972,1353,2,24
20701,1,1,2,236,02972,1353,2,24
20702,1,1,3,237,02973,740,2,24
20703,1,1,3,237,02973,740,2,24
20704,1,1,3,237,02973,740,2,24
20705,1,1,3,237,02973,740,2,24
20706,1,1,3,237,02974,692,2,24
20707,1,1,3,237,02974,692,2,24
20708,1,1,3,237,02974,692,2,24
20709,1,1,3,237,02974,692,2,24
20710,1,1,3,237,02974,692,2,24
20711,1,1,3,237,02975,724,2,24
20712,1,1,3,237,02975,724,2,24
20713,1,1,3,237,02975,724,2,24
20714,1,1,3,237,02975,724,2,24
20715,1,1,3,237,02976,649,2,24
20716,1,1,3,237,02976,649,2,24
20717,1,1,3,237,02976,649,2,24
20718,1,1,3,237,02976,649,2,24
20719,1,1,3,237,02976,649,2,24
20720,1,1,2,236,02977,925,2,24
20721,1,1,2,236,02977,925,2,24
20722,1,1,2,236,02977,925,2,24
20723,1,1,2,236,02977,925,2,24
20724,1,1,2,236,02977,925,2,24
20725,1,1,2,236,02978,939,2,24
20726,1,1,2,236,02978,939,2,24
20727,2,1,2,236,02978,939,2,24
20728,1,1,2,236,02978,939,2,24
20729,1,1,2,236,02978,939,2,24
20730,2,1,2,236,02979,1013,2,24
20731,1,1,2,236,02979,1013,2,24
20732,1,1,2,236,02979,1013,2,24
20733,1,1,2,236,02979,1013,2,24
20734,1,1,3,237,02980,757,2,24
20735,1,1,3,237,02980,757,2,24
20736,1,1,3,237,02980,757,2,24
20737,1,1,3,237,02980,757,2,24
20738,1,1,3,237,02980,757,2,24
20739,1,1,2,236,02981,836,2,24
20740,1,1,2,236,02981,836,2,24
20741,1,1,2,236,02981,836,2,24
20742,1,1,2,236,02981,836,2,24
20743,3,1,2,236,02981,836,2,24
20744,1,1,2,236,02982,872,2,24
20745,1,1,2,236,02982,872,2,24
20746,2,1,2,236,02982,872,2,24
20747,1,1,2,236,02982,872,2,24
20748,1,1,2,236,02982,872,2,24
20749,1,1,3,237,02983,774,2,24
20750,1,1,3,237,02983,774,2,24
20751,1,1,3,237,02983,774,2,24
20752,1,1,3,237,02983,774,2,24
20753,1,1,2,236,02984,870,2,24
20754,1,1,2,236,02984,870,2,24
20755,1,1,2,236,02984,870,2,24
20756,1,1,2,236,02984,870,2,24
20757,1,1,3,237,02985,871,2,24
20758,1,1,3,237,02985,871,2,24
20759,1,1,3,237,02985,871,2,24
20760,1,1,3,237,02985,871,2,24
20761,1,1,3,237,02986,743,2,24
20762,1,1,3,237,02986,743,2,24
20763,1,1,3,237,02986,743,2,24
20764,1,1,3,237,02986,743,2,24
20765,1,1,3,237,02986,743,2,24
20766,1,1,3,237,02987,805,2,24
20767,1,1,3,237,02987,805,2,24
20768,1,1,3,237,02987,805,2,24
20769,1,1,3,237,02987,805,2,24
20770,1,1,3,237,02987,805,2,24
20771,1,1,3,237,02988,809,2,24
20772,1,1,3,237,02988,809,2,24
20773,1,1,3,237,02988,809,2,24
20774,1,1,3,237,02988,809,2,24
20775,1,1,3,237,02989,821,2,24
20776,1,1,3,237,02989,821,2,24
20777,1,1,3,237,02989,821,2,24
20778,1,1,3,237,02989,821,2,24
20779,1,1,3,237,02989,821,2,24
20780,1,1,3,237,02990,697,2,24
20781,1,1,3,237,02990,697,2,24
20782,1,1,3,237,02990,697,2,24
20783,1,1,3,237,02990,697,2,24
20784,1,1,3,237,02991,775,2,24
20785,1,1,3,237,02991,775,2,24
20786,1,1,3,237,02991,775,2,24
20787,1,1,3,237,02991,775,2,24
20788,1,1,3,237,02991,775,2,24
20789,1,1,4,238,02992,1101,2,24
20790,1,1,4,238,02992,1101,2,24
20791,1,1,4,238,02992,1101,2,24
20792,1,1,4,238,02992,1101,2,24
20793,1,1,4,238,02993,587,2,24
20794,1,1,4,238,02993,587,2,24
20795,1,1,4,238,02993,587,2,24
20796,1,1,4,238,02993,587,2,24
20797,1,1,4,238,02993,587,2,24
20798,3,1,3,237,02994,541,2,24
20799,1,1,3,237,02994,541,2,24
20800,1,1,3,237,02994,541,2,24
20801,1,1,3,237,02994,541,2,24
20802,1,1,4,238,02995,903,2,24
20803,1,1,4,238,02995,903,2,24
20804,1,1,4,238,02995,903,2,24
20805,1,1,4,238,02995,903,2,24
20806,1,1,4,238,02996,631,2,24
20807,1,1,4,238,02996,631,2,24
20808,1,1,4,238,02996,631,2,24
20809,1,1,4,238,02996,631,2,24
20810,1,1,3,237,02997,687,2,24
20811,1,1,3,237,02997,687,2,24
20812,1,1,3,237,02997,687,2,24
20813,1,1,3,237,02997,687,2,24
20814,1,1,4,238,02998,728,2,24
20815,1,1,4,238,02998,728,2,24
20816,1,1,4,238,02998,728,2,24
20817,1,1,4,238,02998,728,2,24
20818,1,1,3,237,02999,697,2,24
20819,1,1,3,237,02999,697,2,24
20820,1,1,3,237,02999,697,2,24
20821,1,1,3,237,02999,697,2,24
20822,2,1,3,237,02999,697,2,24
20823,1,1,3,237,03000,855,2,24
20824,1,1,3,237,03000,855,2,24
20825,1,1,3,237,03000,855,2,24
20826,1,1,3,237,03000,855,2,24
20827,1,1,3,237,03000,855,2,24
20828,1,1,4,238,03001,720,2,24
20829,1,1,4,238,03001,720,2,24
20830,1,1,4,238,03001,720,2,24
20831,1,1,4,238,03001,720,2,24
20832,1,1,3,237,03002,719,2,24
20833,1,1,3,237,03002,719,2,24
20834,1,1,3,237,03002,719,2,24
20835,1,1,3,237,03002,719,2,24
20836,1,1,3,237,03002,719,2,24
20837,1,1,3,237,03003,823,2,24
20838,1,1,3,237,03003,823,2,24
20839,1,1,3,237,03003,823,2,24
20840,1,1,3,237,03003,823,2,24
20841,1,1,3,237,03003,823,2,24
20842,1,1,4,238,03004,839,2,24
20843,1,1,4,238,03004,839,2,24
20844,1,1,4,238,03004,839,2,24
20845,1,1,4,238,03004,839,2,24
20846,1,1,2,236,03005,952,2,24
20847,1,1,2,236,03005,952,2,24
20848,1,1,2,236,03005,952,2,24
20849,1,1,2,236,03005,952,2,24
20850,1,1,3,237,03006,756,2,24
20851,1,1,3,237,03006,756,2,24
20852,1,1,3,237,03006,756,2,24
20853,1,1,3,237,03006,756,2,24
20854,1,1,3,237,03006,756,2,24
20855,1,1,3,237,03007,717,2,24
20856,1,1,3,237,03007,717,2,24
20857,1,1,3,237,03007,717,2,24
20858,1,1,3,237,03007,717,2,24
20859,1,1,3,237,03007,717,2,24
20860,1,1,3,237,03008,667,2,24
20861,1,1,3,237,03008,667,2,24
20862,1,1,3,237,03008,667,2,24
20863,1,1,3,237,03008,667,2,24
20864,1,1,3,237,03008,667,2,24
20865,1,1,4,238,03009,1044,2,24
20866,1,1,4,238,03009,1044,2,24
20867,1,1,4,238,03009,1044,2,24
20868,1,1,4,238,03009,1044,2,24
20869,1,1,3,237,03010,807,2,24
20870,1,1,3,237,03010,807,2,24
20871,1,1,3,237,03010,807,2,24
20872,1,1,3,237,03010,807,2,24
20873,1,1,3,237,03010,807,2,24
20874,1,1,3,237,03011,756,2,24
20875,1,1,3,237,03011,756,2,24
20876,1,1,3,237,03011,756,2,24
20877,1,1,3,237,03011,756,2,24
20878,1,1,3,237,03012,727,2,24
20879,1,1,3,237,03012,727,2,24
20880,1,1,3,237,03012,727,2,24
20881,1,1,3,237,03012,727,2,24
20882,1,1,3,237,03012,727,2,24
20883,1,1,3,237,03013,763,2,24
20884,1,1,3,237,03013,763,2,24
20885,1,1,3,237,03013,763,2,24
20886,1,1,3,237,03013,763,2,24
20887,1,1,3,237,03013,763,2,24
20888,1,1,3,237,03014,634,2,24
20889,1,1,3,237,03014,634,2,24
20890,1,1,3,237,03014,634,2,24
20891,1,1,3,237,03014,634,2,24
20892,1,1,3,237,03014,634,2,24
20893,1,1,4,238,03015,770,2,24
20894,1,1,4,238,03015,770,2,24
20895,1,1,4,238,03015,770,2,24
20896,1,1,4,238,03015,770,2,24
20897,1,1,4,238,03015,770,2,24
20898,1,1,2,236,03016,760,2,24
20899,1,1,2,236,03016,760,2,24
20900,2,1,2,236,03016,760,2,24
20901,1,1,2,236,03016,760,2,24
20902,1,1,2,236,03016,760,2,24
20903,1,1,2,236,03017,866,2,24
20904,1,1,2,236,03017,866,2,24
20905,1,1,2,236,03017,866,2,24
20906,1,1,2,236,03017,866,2,24
20907,1,1,2,236,03017,866,2,24
20908,1,1,3,237,03018,838,2,24
20909,1,1,3,237,03018,838,2,24
20910,1,1,3,237,03018,838,2,24
20911,1,1,3,237,03018,838,2,24
20912,1,1,3,237,03018,838,2,24
20913,1,1,2,236,03019,832,2,24
20914,1,1,2,236,03019,832,2,24
20915,1,1,2,236,03019,832,2,24
20916,1,1,2,236,03019,832,2,24
20917,1,1,2,236,03019,832,2,24
20918,1,1,3,237,03020,756,2,24
20919,1,1,3,237,03020,756,2,24
20920,1,1,3,237,03020,756,2,24
20921,1,1,3,237,03020,756,2,24
20922,1,1,4,238,03021,790,2,24
20923,1,1,4,238,03021,790,2,24
20924,1,1,4,238,03021,790,2,24
20925,1,1,4,238,03021,790,2,24
20926,1,1,4,238,03021,790,2,24
20927,1,1,2,236,03022,837,2,24
20928,1,1,2,236,03022,837,2,24
20929,1,1,2,236,03022,837,2,24
20930,1,1,2,236,03022,837,2,24
20931,1,1,2,236,03022,837,2,24
20932,1,1,3,237,03023,763,2,24
20933,1,1,3,237,03023,763,2,24
20934,1,1,3,237,03023,763,2,24
20935,1,1,3,237,03023,763,2,24
20936,1,1,4,238,03024,827,2,24
20937,1,1,4,238,03024,827,2,24
20938,1,1,4,238,03024,827,2,24
20939,1,1,4,238,03024,827,2,24
20940,1,1,4,238,03024,827,2,24
20941,1,1,2,236,03025,1113,2,24
20942,1,1,2,236,03025,1113,2,24
20943,1,1,2,236,03025,1113,2,24
20944,1,1,2,236,03025,1113,2,24
20945,1,1,2,236,03026,774,2,24
20946,1,1,2,236,03026,774,2,24
20947,1,1,2,236,03026,774,2,24
20948,1,1,2,236,03026,774,2,24
20949,1,1,2,236,03027,930,2,24
20950,1,1,2,236,03027,930,2,24
20951,2,1,2,236,03027,930,2,24
20952,1,1,2,236,03027,930,2,24
20953,1,1,2,236,03027,930,2,24
20954,1,1,4,238,03028,813,2,24
20955,1,1,4,238,03028,813,2,24
20956,1,1,4,238,03028,813,2,24
20957,1,1,4,238,03028,813,2,24
20958,1,1,4,238,03028,813,2,24
20959,1,1,4,238,03029,610,2,24
20960,1,1,4,238,03029,610,2,24
20961,1,1,4,238,03029,610,2,24
20962,1,1,4,238,03029,610,2,24
20963,1,1,4,238,03029,610,2,24
20964,1,1,4,238,03030,726,2,24
20965,1,1,4,238,03030,726,2,24
20966,1,1,4,238,03030,726,2,24
20967,1,1,4,238,03030,726,2,24
20968,1,1,4,238,03030,726,2,24
20969,1,1,4,238,03031,670,2,24
20970,1,1,4,238,03031,670,2,24
20971,1,1,4,238,03031,670,2,24
20972,1,1,4,238,03031,670,2,24
20973,1,1,4,238,03031,670,2,24
20974,1,1,3,237,03032,684,2,24
20975,1,1,3,237,03032,684,2,24
20976,1,1,3,237,03032,684,2,24
20977,1,1,3,237,03032,684,2,24
20978,1,1,2,236,03033,908,2,24
20979,1,1,2,236,03033,908,2,24
20980,1,1,2,236,03033,908,2,24
20981,1,1,2,236,03033,908,2,24
20982,1,1,2,236,03033,908,2,24
20983,1,1,3,237,03034,673,2,24
20984,1,1,3,237,03034,673,2,24
20985,2,1,3,237,03034,673,2,24
20986,1,1,3,237,03034,673,2,24
20987,1,1,3,237,03034,673,2,24
20988,1,1,3,237,03035,738,2,24
20989,1,1,3,237,03035,738,2,24
20990,1,1,3,237,03035,738,2,24
20991,1,1,3,237,03035,738,2,24
20992,1,1,3,237,03035,738,2,24
20993,1,1,2,236,03036,925,2,24
20994,1,1,2,236,03036,925,2,24
20995,1,1,2,236,03036,925,2,24
20996,1,1,2,236,03036,925,2,24
20997,1,1,2,236,03036,925,2,24
20998,1,1,4,238,03037,942,2,24
20999,1,1,4,238,03037,942,2,24
21000,1,1,4,238,03037,942,2,24
21001,1,1,4,238,03037,942,2,24
21002,1,1,4,238,03037,942,2,24
21003,1,1,2,236,03038,899,2,24
21004,1,1,2,236,03038,899,2,24
21005,1,1,2,236,03038,899,2,24
21006,1,1,2,236,03038,899,2,24
21007,1,1,3,237,03039,813,2,24
21008,1,1,3,237,03039,813,2,24
21009,1,1,3,237,03039,813,2,24
21010,1,1,3,237,03039,813,2,24
21011,1,1,3,237,03039,813,2,24
21012,1,1,3,237,03040,781,2,24
21013,1,1,3,237,03040,781,2,24
21014,1,1,3,237,03040,781,2,24
21015,1,1,3,237,03040,781,2,24
21016,1,1,3,237,03040,781,2,24
21017,1,1,3,237,03041,830,2,24
21018,1,1,3,237,03041,830,2,24
21019,1,1,3,237,03041,830,2,24
21020,1,1,3,237,03041,830,2,24
21021,1,1,3,237,03041,830,2,24
21022,1,1,3,237,03042,800,2,24
21023,1,1,3,237,03042,800,2,24
21024,1,1,3,237,03042,800,2,24
21025,1,1,3,237,03042,800,2,24
21026,1,1,3,237,03042,800,2,24
21027,1,1,2,236,03043,828,2,24
21028,1,1,2,236,03043,828,2,24
21029,1,1,2,236,03043,828,2,24
21030,1,1,2,236,03043,828,2,24
21031,1,1,2,236,03043,828,2,24
21032,1,1,3,237,03044,718,2,24
21033,1,1,3,237,03044,718,2,24
21034,1,1,3,237,03044,718,2,24
21035,1,1,3,237,03044,718,2,24
21036,1,1,3,237,03044,718,2,24
21037,1,1,3,237,03045,749,2,24
21038,1,1,3,237,03045,749,2,24
21039,1,1,3,237,03045,749,2,24
21040,1,1,3,237,03045,749,2,24
21041,1,1,3,237,03045,749,2,24
21042,1,1,2,236,03046,957,2,24
21043,1,1,2,236,03046,957,2,24
21044,1,1,2,236,03046,957,2,24
21045,1,1,3,237,03047,768,2,24
21046,1,1,3,237,03047,768,2,24
21047,2,1,3,237,03047,768,2,24
21048,1,1,3,237,03047,768,2,24
21049,1,1,3,237,03047,768,2,24
21050,1,1,4,238,03048,761,2,24
21051,1,1,4,238,03048,761,2,24
21052,1,1,4,238,03048,761,2,24
21053,1,1,4,238,03048,761,2,24
21054,1,1,4,238,03048,761,2,24
21055,1,1,4,238,03049,727,2,24
21056,1,1,4,238,03049,727,2,24
21057,1,1,4,238,03049,727,2,24
21058,1,1,4,238,03049,727,2,24
21059,1,1,4,238,03049,727,2,24
21060,1,1,4,238,03050,698,2,24
21061,1,1,4,238,03050,698,2,24
21062,1,1,4,238,03050,698,2,24
21063,1,1,4,238,03050,698,2,24
21064,1,1,4,238,03051,657,2,24
21065,1,1,4,238,03051,657,2,24
21066,1,1,4,238,03051,657,2,24
21067,1,1,4,238,03051,657,2,24
21068,1,1,4,238,03051,657,2,24
21069,1,2,2,231,03052,580,2,24
21070,1,2,2,231,03052,580,2,24
21071,1,2,2,231,03052,580,2,24
21072,1,2,2,231,03052,580,2,24
21073,1,2,2,231,03052,580,2,24
21074,1,2,2,231,03052,580,2,24
21075,1,2,2,231,03052,580,2,24
21076,1,2,2,231,03052,580,2,24
21077,2,2,2,231,03052,580,2,24
21078,1,2,2,231,03052,580,2,24
21079,1,2,2,231,03052,580,2,24
21080,1,2,2,231,03052,580,2,24
21081,1,2,2,231,03052,580,2,24
21082,1,2,2,231,03052,580,2,24
21083,1,2,2,231,03052,580,2,24
21084,1,2,2,231,03052,580,2,24
21085,1,2,2,231,03052,580,2,24
21086,1,2,2,231,03052,580,2,24
21087,1,2,2,231,03052,580,2,24
21088,1,2,2,231,03053,556,2,24
21089,1,2,2,231,03053,556,2,24
21090,1,2,2,231,03053,556,2,24
21091,1,2,2,231,03053,556,2,24
21092,1,2,2,231,03053,556,2,24
21093,2,2,2,231,03053,556,2,24
21094,1,2,2,231,03053,556,2,24
21095,1,2,2,231,03053,556,2,24
21096,1,2,2,231,03053,556,2,24
21097,1,2,2,231,03053,556,2,24
21098,1,2,2,231,03053,556,2,24
21099,1,2,2,231,03053,556,2,24
21100,1,2,2,231,03053,556,2,24
21101,1,2,2,231,03053,556,2,24
21102,1,2,2,231,03053,556,2,24
21103,1,2,2,231,03053,556,2,24
21104,1,2,2,231,03053,556,2,24
21105,1,2,2,231,03053,556,2,24
21106,1,2,2,231,03053,556,2,24
21107,1,2,2,231,03053,556,2,24
21108,1,2,2,231,03054,623,2,24
21109,1,2,2,231,03054,623,2,24
21110,1,2,2,231,03054,623,2,24
21111,1,2,2,231,03054,623,2,24
21112,1,2,2,231,03054,623,2,24
21113,1,2,2,231,03054,623,2,24
21114,1,2,2,231,03054,623,2,24
21115,1,2,2,231,03054,623,2,24
21116,1,2,2,231,03054,623,2,24
21117,1,2,2,231,03054,623,2,24
21118,1,2,2,231,03054,623,2,24
